question_id,quiz_id,question_text,subtopic,student_id,module_id,module_name,attempt_number,quiz_score_percent,quiz_timestamp,quiz_duration_secs,is_correct
QN4,QZ01,How does exploratory data analysis (EDA) enhance the decision-making process before applying predictive models?,Intro to Data Analytics,S12,DAVA,Data Visualization & Analytics,1,50,2024-09-25 21:43:42,713,0
QN5,QZ01,How can data visualization enhance the interpretability of patterns in raw datasets during the initial stages of data analytics?,Intro to Data Analytics,S12,DAVA,Data Visualization & Analytics,1,50,2024-09-25 21:43:42,713,1
QN6,QZ01,How can data visualization uncover hidden patterns in raw data that traditional statistical summaries might miss?,Intro to Data Analytics,S12,DAVA,Data Visualization & Analytics,1,50,2024-09-25 21:43:42,713,0
QN7,QZ01,How can exploratory data analysis influence the choice of visualization methods in uncovering hidden patterns within a new dataset?,Intro to Data Analytics,S12,DAVA,Data Visualization & Analytics,1,50,2024-09-25 21:43:42,713,1
QN8,QZ01,How does focusing on data quality early in analytics impact the accuracy of visualized insights in decision-making processes?,Intro to Data Analytics,S12,DAVA,Data Visualization & Analytics,1,50,2024-09-25 21:43:42,713,1
QN9,QZ01,How does converting raw data into informative visuals improve insights during the initial phase of data analytics?,Intro to Data Analytics,S12,DAVA,Data Visualization & Analytics,1,50,2024-09-25 21:43:42,713,0
QN1,QZ01,How does exploratory data analysis enhance decision-making in data analytics beyond just generating static reports?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,0
QN10,QZ01,How can anomaly detection in datasets improve decision-making during the initial stages of data analytics?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,1
QN2,QZ01,How can outlier detection in data analytics enhance the accuracy of predictive models before visualization begins?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,0
QN3,QZ01,How can data anomalies discovered during exploratory analysis impact the conclusions drawn in data analytics projects?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,0
QN4,QZ01,How does exploratory data analysis (EDA) enhance the decision-making process before applying predictive models?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,0
QN5,QZ01,How can data visualization enhance the interpretability of patterns in raw datasets during the initial stages of data analytics?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,1
QN6,QZ01,How can data visualization uncover hidden patterns in raw data that traditional statistical summaries might miss?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,0
QN7,QZ01,How can exploratory data analysis influence the choice of visualization methods in uncovering hidden patterns within a new dataset?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,0
QN8,QZ01,How does focusing on data quality early in analytics impact the accuracy of visualized insights in decision-making processes?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,1
QN9,QZ01,How does converting raw data into informative visuals improve insights during the initial phase of data analytics?,Intro to Data Analytics,S13,DAVA,Data Visualization & Analytics,1,30,2024-11-08 03:36:46,1434,0
QN1,QZ01,How does exploratory data analysis enhance decision-making in data analytics beyond just generating static reports?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,0
QN1,QZ01,How does exploratory data analysis enhance decision-making in data analytics beyond just generating static reports?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,0
QN10,QZ01,How can anomaly detection in datasets improve decision-making during the initial stages of data analytics?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,1
QN10,QZ01,How can anomaly detection in datasets improve decision-making during the initial stages of data analytics?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,1
QN2,QZ01,How can outlier detection in data analytics enhance the accuracy of predictive models before visualization begins?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,0
QN2,QZ01,How can outlier detection in data analytics enhance the accuracy of predictive models before visualization begins?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,0
QN3,QZ01,How can data anomalies discovered during exploratory analysis impact the conclusions drawn in data analytics projects?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,0
QN3,QZ01,How can data anomalies discovered during exploratory analysis impact the conclusions drawn in data analytics projects?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,0
QN4,QZ01,How does exploratory data analysis (EDA) enhance the decision-making process before applying predictive models?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,0
QN4,QZ01,How does exploratory data analysis (EDA) enhance the decision-making process before applying predictive models?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,0
QN5,QZ01,How can data visualization enhance the interpretability of patterns in raw datasets during the initial stages of data analytics?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,1
QN5,QZ01,How can data visualization enhance the interpretability of patterns in raw datasets during the initial stages of data analytics?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,0
QN6,QZ01,How can data visualization uncover hidden patterns in raw data that traditional statistical summaries might miss?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,0
QN6,QZ01,How can data visualization uncover hidden patterns in raw data that traditional statistical summaries might miss?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,0
QN7,QZ01,How can exploratory data analysis influence the choice of visualization methods in uncovering hidden patterns within a new dataset?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,0
QN7,QZ01,How can exploratory data analysis influence the choice of visualization methods in uncovering hidden patterns within a new dataset?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,0
QN8,QZ01,How does focusing on data quality early in analytics impact the accuracy of visualized insights in decision-making processes?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,1
QN8,QZ01,How does focusing on data quality early in analytics impact the accuracy of visualized insights in decision-making processes?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,1
QN9,QZ01,How does converting raw data into informative visuals improve insights during the initial phase of data analytics?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,1,30,2024-05-02 05:45:58,1299,0
QN9,QZ01,How does converting raw data into informative visuals improve insights during the initial phase of data analytics?,Intro to Data Analytics,S14,DAVA,Data Visualization & Analytics,2,20,2024-07-27 03:23:37,675,0
QN1,QZ01,How does exploratory data analysis enhance decision-making in data analytics beyond just generating static reports?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,1
QN10,QZ01,How can anomaly detection in datasets improve decision-making during the initial stages of data analytics?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,1
QN2,QZ01,How can outlier detection in data analytics enhance the accuracy of predictive models before visualization begins?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,1
QN3,QZ01,How can data anomalies discovered during exploratory analysis impact the conclusions drawn in data analytics projects?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,0
QN4,QZ01,How does exploratory data analysis (EDA) enhance the decision-making process before applying predictive models?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,1
QN5,QZ01,How can data visualization enhance the interpretability of patterns in raw datasets during the initial stages of data analytics?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,1
QN6,QZ01,How can data visualization uncover hidden patterns in raw data that traditional statistical summaries might miss?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,0
QN7,QZ01,How can exploratory data analysis influence the choice of visualization methods in uncovering hidden patterns within a new dataset?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,1
QN8,QZ01,How does focusing on data quality early in analytics impact the accuracy of visualized insights in decision-making processes?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,1
QN9,QZ01,How does converting raw data into informative visuals improve insights during the initial phase of data analytics?,Intro to Data Analytics,S15,DAVA,Data Visualization & Analytics,1,80,2024-06-11 22:49:15,1062,1
QN1,QZ01,How does exploratory data analysis enhance decision-making in data analytics beyond just generating static reports?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,1
QN10,QZ01,How can anomaly detection in datasets improve decision-making during the initial stages of data analytics?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,1
QN2,QZ01,How can outlier detection in data analytics enhance the accuracy of predictive models before visualization begins?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,1
QN3,QZ01,How can data anomalies discovered during exploratory analysis impact the conclusions drawn in data analytics projects?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,0
QN4,QZ01,How does exploratory data analysis (EDA) enhance the decision-making process before applying predictive models?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,1
QN5,QZ01,How can data visualization enhance the interpretability of patterns in raw datasets during the initial stages of data analytics?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,1
QN6,QZ01,How can data visualization uncover hidden patterns in raw data that traditional statistical summaries might miss?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,0
QN7,QZ01,How can exploratory data analysis influence the choice of visualization methods in uncovering hidden patterns within a new dataset?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,1
QN8,QZ01,How does focusing on data quality early in analytics impact the accuracy of visualized insights in decision-making processes?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,1
QN9,QZ01,How does converting raw data into informative visuals improve insights during the initial phase of data analytics?,Intro to Data Analytics,S16,DAVA,Data Visualization & Analytics,1,80,2024-06-03 07:15:11,493,1
QN1,QZ01,How does exploratory data analysis enhance decision-making in data analytics beyond just generating static reports?,Intro to Data Analytics,S17,DAVA,Data Visualization & Analytics,1,50,2024-04-25 14:28:09,1653,1
